link,amp_link,non_amp_total,non_amp_response,amp_total,amp_response,attempt#
https://www.washingtonpost.com/news/the-fix/wp/2017/02/05/how-washington-state-became-the-epicenter-of-resistance-to-trumps-agenda/,https://www.washingtonpost.com/amphtml/news/the-fix/wp/2017/02/05/how-washington-state-became-the-epicenter-of-resistance-to-trumps-agenda/,4566,116,1818,956,2
https://www.washingtonpost.com/news/early-lead/wp/2017/02/06/ncaa-reportedly-is-on-the-verge-of-blackballing-north-carolina-for-years-over-bathroom-bill/,https://www.washingtonpost.com/amphtml/news/early-lead/wp/2017/02/06/ncaa-reportedly-is-on-the-verge-of-blackballing-north-carolina-for-years-over-bathroom-bill/,4279,668,1526,254,0
https://www.washingtonpost.com/news/early-lead/wp/2017/02/06/ncaa-reportedly-is-on-the-verge-of-blackballing-north-carolina-for-years-over-bathroom-bill/,https://www.washingtonpost.com/amphtml/news/early-lead/wp/2017/02/06/ncaa-reportedly-is-on-the-verge-of-blackballing-north-carolina-for-years-over-bathroom-bill/,2568,64,1434,109,1
https://www.washingtonpost.com/news/early-lead/wp/2017/02/06/ncaa-reportedly-is-on-the-verge-of-blackballing-north-carolina-for-years-over-bathroom-bill/,https://www.washingtonpost.com/amphtml/news/early-lead/wp/2017/02/06/ncaa-reportedly-is-on-the-verge-of-blackballing-north-carolina-for-years-over-bathroom-bill/,3549,95,1320,176,2
https://www.washingtonpost.com/news/post-nation/wp/2017/02/06/trumps-travel-ban-what-happens-next/?utm_term=.80eb6860c483,https://www.washingtonpost.com/amphtml/news/post-nation/wp/2017/02/06/trumps-travel-ban-what-happens-next/?utm_term=.80eb6860c483,5190,792,1334,515,0
https://www.washingtonpost.com/news/post-nation/wp/2017/02/06/trumps-travel-ban-what-happens-next/?utm_term=.80eb6860c483,https://www.washingtonpost.com/amphtml/news/post-nation/wp/2017/02/06/trumps-travel-ban-what-happens-next/?utm_term=.80eb6860c483,108848,116,1861,169,1
https://www.washingtonpost.com/news/post-nation/wp/2017/02/06/trumps-travel-ban-what-happens-next/?utm_term=.80eb6860c483,https://www.washingtonpost.com/amphtml/news/post-nation/wp/2017/02/06/trumps-travel-ban-what-happens-next/?utm_term=.80eb6860c483,1155,62,1921,289,2
https://www.washingtonpost.com/news/politics/wp/2017/02/06/the-white-house-releases-a-list-of-under-covered-terror-attacks-it-would-like-you-to-look-at/?utm_term=.565213c3de08,https://www.washingtonpost.com/amphtml/news/politics/wp/2017/02/06/the-white-house-releases-a-list-of-under-covered-terror-attacks-it-would-like-you-to-look-at/?utm_term=.565213c3de08,7211,581,1259,384,0
https://www.washingtonpost.com/news/politics/wp/2017/02/06/the-white-house-releases-a-list-of-under-covered-terror-attacks-it-would-like-you-to-look-at/?utm_term=.565213c3de08,https://www.washingtonpost.com/amphtml/news/politics/wp/2017/02/06/the-white-house-releases-a-list-of-under-covered-terror-attacks-it-would-like-you-to-look-at/?utm_term=.565213c3de08,6477,95,1013,121,1
https://www.washingtonpost.com/news/politics/wp/2017/02/06/the-white-house-releases-a-list-of-under-covered-terror-attacks-it-would-like-you-to-look-at/?utm_term=.565213c3de08,https://www.washingtonpost.com/amphtml/news/politics/wp/2017/02/06/the-white-house-releases-a-list-of-under-covered-terror-attacks-it-would-like-you-to-look-at/?utm_term=.565213c3de08,6242,92,1275,115,2
https://www.washingtonpost.com/news/get-there/wp/2017/02/06/labor-nominee-andrew-puzder-hired-an-undocumented-houseworker/?utm_term=.0fa022462928,https://www.washingtonpost.com/amphtml/news/get-there/wp/2017/02/06/labor-nominee-andrew-puzder-hired-an-undocumented-houseworker/?utm_term=.0fa022462928,5386,884,5528,264,0
https://www.washingtonpost.com/news/get-there/wp/2017/02/06/labor-nominee-andrew-puzder-hired-an-undocumented-houseworker/?utm_term=.0fa022462928,https://www.washingtonpost.com/amphtml/news/get-there/wp/2017/02/06/labor-nominee-andrew-puzder-hired-an-undocumented-houseworker/?utm_term=.0fa022462928,1066,61,1767,132,1
https://www.washingtonpost.com/news/get-there/wp/2017/02/06/labor-nominee-andrew-puzder-hired-an-undocumented-houseworker/?utm_term=.0fa022462928,https://www.washingtonpost.com/amphtml/news/get-there/wp/2017/02/06/labor-nominee-andrew-puzder-hired-an-undocumented-houseworker/?utm_term=.0fa022462928,5161,97,2018,446,2
https://www.washingtonpost.com/news/politics/wp/2017/02/06/california-and-president-trump-are-going-to-war-with-each-other/,https://www.washingtonpost.com/amphtml/news/politics/wp/2017/02/06/california-and-president-trump-are-going-to-war-with-each-other/,6600,680,1051,145,0
https://www.washingtonpost.com/news/politics/wp/2017/02/06/california-and-president-trump-are-going-to-war-with-each-other/,https://www.washingtonpost.com/amphtml/news/politics/wp/2017/02/06/california-and-president-trump-are-going-to-war-with-each-other/,7356,101,1063,162,1
https://www.washingtonpost.com/news/politics/wp/2017/02/06/california-and-president-trump-are-going-to-war-with-each-other/,https://www.washingtonpost.com/amphtml/news/politics/wp/2017/02/06/california-and-president-trump-are-going-to-war-with-each-other/,1251,62,1057,185,2
https://www.washingtonpost.com/news/the-fix/wp/2017/02/06/mike-pences-awkward-and-telling-response-to-whether-the-u-s-is-morally-superior-to-russia/?utm_term=.89c9b37d266e,https://www.washingtonpost.com/amphtml/news/the-fix/wp/2017/02/06/mike-pences-awkward-and-telling-response-to-whether-the-u-s-is-morally-superior-to-russia/?utm_term=.89c9b37d266e,9492,628,1748,370,0
https://www.washingtonpost.com/news/the-fix/wp/2017/02/06/mike-pences-awkward-and-telling-response-to-whether-the-u-s-is-morally-superior-to-russia/?utm_term=.89c9b37d266e,https://www.washingtonpost.com/amphtml/news/the-fix/wp/2017/02/06/mike-pences-awkward-and-telling-response-to-whether-the-u-s-is-morally-superior-to-russia/?utm_term=.89c9b37d266e,7491,123,2610,1161,1
https://www.washingtonpost.com/news/the-fix/wp/2017/02/06/mike-pences-awkward-and-telling-response-to-whether-the-u-s-is-morally-superior-to-russia/?utm_term=.89c9b37d266e,https://www.washingtonpost.com/amphtml/news/the-fix/wp/2017/02/06/mike-pences-awkward-and-telling-response-to-whether-the-u-s-is-morally-superior-to-russia/?utm_term=.89c9b37d266e,4131,461,1725,414,2
https://www.washingtonpost.com/news/business/wp/2017/02/06/84-lumber-and-the-big-budget-super-bowl-ad-to-nowhere/,https://www.washingtonpost.com/amphtml/news/business/wp/2017/02/06/84-lumber-and-the-big-budget-super-bowl-ad-to-nowhere/,8814,1715,1576,702,0
https://www.washingtonpost.com/news/business/wp/2017/02/06/84-lumber-and-the-big-budget-super-bowl-ad-to-nowhere/,https://www.washingtonpost.com/amphtml/news/business/wp/2017/02/06/84-lumber-and-the-big-budget-super-bowl-ad-to-nowhere/,7749,1036,1203,279,1
https://www.washingtonpost.com/news/business/wp/2017/02/06/84-lumber-and-the-big-budget-super-bowl-ad-to-nowhere/,https://www.washingtonpost.com/amphtml/news/business/wp/2017/02/06/84-lumber-and-the-big-budget-super-bowl-ad-to-nowhere/,10101,105,1161,120,2
https://www.washingtonpost.com/news/sports/wp/2017/02/06/tom-brady-didnt-just-have-the-best-super-bowl-ever-he-played-the-greatest-football-game-ever/,https://www.washingtonpost.com/amphtml/news/sports/wp/2017/02/06/tom-brady-didnt-just-have-the-best-super-bowl-ever-he-played-the-greatest-football-game-ever/,6544,831,1249,397,0
https://www.washingtonpost.com/news/sports/wp/2017/02/06/tom-brady-didnt-just-have-the-best-super-bowl-ever-he-played-the-greatest-football-game-ever/,https://www.washingtonpost.com/amphtml/news/sports/wp/2017/02/06/tom-brady-didnt-just-have-the-best-super-bowl-ever-he-played-the-greatest-football-game-ever/,4466,744,1671,740,1
https://www.washingtonpost.com/news/sports/wp/2017/02/06/tom-brady-didnt-just-have-the-best-super-bowl-ever-he-played-the-greatest-football-game-ever/,https://www.washingtonpost.com/amphtml/news/sports/wp/2017/02/06/tom-brady-didnt-just-have-the-best-super-bowl-ever-he-played-the-greatest-football-game-ever/,5495,101,1029,136,2
https://www.washingtonpost.com/news/the-switch/wp/2017/02/06/these-smart-tvs-were-apparently-spying-on-their-owners/,https://www.washingtonpost.com/amphtml/news/the-switch/wp/2017/02/06/these-smart-tvs-were-apparently-spying-on-their-owners/,4617,819,3714,647,0
https://www.washingtonpost.com/news/the-switch/wp/2017/02/06/these-smart-tvs-were-apparently-spying-on-their-owners/,https://www.washingtonpost.com/amphtml/news/the-switch/wp/2017/02/06/these-smart-tvs-were-apparently-spying-on-their-owners/,4618,155,3712,452,1
https://www.washingtonpost.com/news/the-switch/wp/2017/02/06/these-smart-tvs-were-apparently-spying-on-their-owners/,https://www.washingtonpost.com/amphtml/news/the-switch/wp/2017/02/06/these-smart-tvs-were-apparently-spying-on-their-owners/,19972,738,1024,215,2
https://www.washingtonpost.com/news/in-sight/wp/2017/02/06/these-photos-show-what-the-u-s-mexican-border-looked-like-about-80-years-ago/,https://www.washingtonpost.com/amphtml/news/in-sight/wp/2017/02/06/these-photos-show-what-the-u-s-mexican-border-looked-like-about-80-years-ago/,2998,439,2268,1198,0
https://www.washingtonpost.com/news/in-sight/wp/2017/02/06/these-photos-show-what-the-u-s-mexican-border-looked-like-about-80-years-ago/,https://www.washingtonpost.com/amphtml/news/in-sight/wp/2017/02/06/these-photos-show-what-the-u-s-mexican-border-looked-like-about-80-years-ago/,3126,464,1042,108,1
https://www.washingtonpost.com/news/in-sight/wp/2017/02/06/these-photos-show-what-the-u-s-mexican-border-looked-like-about-80-years-ago/,https://www.washingtonpost.com/amphtml/news/in-sight/wp/2017/02/06/these-photos-show-what-the-u-s-mexican-border-looked-like-about-80-years-ago/,4703,112,1952,240,2
https://www.washingtonpost.com/news/politics/wp/2017/02/06/california-and-president-trump-are-going-to-war-with-each-other/?tid=pm_pop,https://www.washingtonpost.com/amphtml/news/politics/wp/2017/02/06/california-and-president-trump-are-going-to-war-with-each-other/?tid=pm_pop,4558,108,1675,785,0
https://www.washingtonpost.com/news/politics/wp/2017/02/06/california-and-president-trump-are-going-to-war-with-each-other/?tid=pm_pop,https://www.washingtonpost.com/amphtml/news/politics/wp/2017/02/06/california-and-president-trump-are-going-to-war-with-each-other/?tid=pm_pop,2381,64,1055,177,1
https://www.washingtonpost.com/news/politics/wp/2017/02/06/california-and-president-trump-are-going-to-war-with-each-other/?tid=pm_pop,https://www.washingtonpost.com/amphtml/news/politics/wp/2017/02/06/california-and-president-trump-are-going-to-war-with-each-other/?tid=pm_pop,3416,102,1031,145,2
https://www.washingtonpost.com/news/politics/wp/2017/02/06/president-trump-is-now-speculating-that-the-media-is-covering-up-terrorist-attacks/?tid=pm_pop,https://www.washingtonpost.com/amphtml/news/politics/wp/2017/02/06/president-trump-is-now-speculating-that-the-media-is-covering-up-terrorist-attacks/?tid=pm_pop,9819,638,1533,624,0
https://www.washingtonpost.com/news/politics/wp/2017/02/06/president-trump-is-now-speculating-that-the-media-is-covering-up-terrorist-attacks/?tid=pm_pop,https://www.washingtonpost.com/amphtml/news/politics/wp/2017/02/06/president-trump-is-now-speculating-that-the-media-is-covering-up-terrorist-attacks/?tid=pm_pop,3427,101,985,135,1
https://www.washingtonpost.com/news/politics/wp/2017/02/06/president-trump-is-now-speculating-that-the-media-is-covering-up-terrorist-attacks/?tid=pm_pop,https://www.washingtonpost.com/amphtml/news/politics/wp/2017/02/06/president-trump-is-now-speculating-that-the-media-is-covering-up-terrorist-attacks/?tid=pm_pop,2016,60,1030,155,2
https://www.washingtonpost.com/news/business/wp/2017/02/06/84-lumber-and-the-big-budget-super-bowl-ad-to-nowhere/?tid=pm_pop,https://www.washingtonpost.com/amphtml/news/business/wp/2017/02/06/84-lumber-and-the-big-budget-super-bowl-ad-to-nowhere/?tid=pm_pop,3769,111,1517,629,0
https://www.washingtonpost.com/news/business/wp/2017/02/06/84-lumber-and-the-big-budget-super-bowl-ad-to-nowhere/?tid=pm_pop,https://www.washingtonpost.com/amphtml/news/business/wp/2017/02/06/84-lumber-and-the-big-budget-super-bowl-ad-to-nowhere/?tid=pm_pop,4814,114,1273,406,1
https://www.washingtonpost.com/news/business/wp/2017/02/06/84-lumber-and-the-big-budget-super-bowl-ad-to-nowhere/?tid=pm_pop,https://www.washingtonpost.com/amphtml/news/business/wp/2017/02/06/84-lumber-and-the-big-budget-super-bowl-ad-to-nowhere/?tid=pm_pop,6808,105,1116,175,2
https://www.washingtonpost.com/news/post-politics/wp/2017/02/06/here-are-the-78-terrorist-attacks-the-white-house-says-were-largely-under-reported/?tid=pm_pop,https://www.washingtonpost.com/amphtml/news/post-politics/wp/2017/02/06/here-are-the-78-terrorist-attacks-the-white-house-says-were-largely-under-reported/?tid=pm_pop,16701,628,2871,2029,0
https://www.washingtonpost.com/news/post-politics/wp/2017/02/06/here-are-the-78-terrorist-attacks-the-white-house-says-were-largely-under-reported/?tid=pm_pop,https://www.washingtonpost.com/amphtml/news/post-politics/wp/2017/02/06/here-are-the-78-terrorist-attacks-the-white-house-says-were-largely-under-reported/?tid=pm_pop,6586,97,989,123,1
https://www.washingtonpost.com/news/post-politics/wp/2017/02/06/here-are-the-78-terrorist-attacks-the-white-house-says-were-largely-under-reported/?tid=pm_pop,https://www.washingtonpost.com/amphtml/news/post-politics/wp/2017/02/06/here-are-the-78-terrorist-attacks-the-white-house-says-were-largely-under-reported/?tid=pm_pop,4478,102,1136,146,2
https://www.washingtonpost.com/news/post-politics/wp/2017/02/06/in-echoes-of-2009-republicans-see-astroturf-in-democratic-protests/,https://www.washingtonpost.com/amphtml/news/post-politics/wp/2017/02/06/in-echoes-of-2009-republicans-see-astroturf-in-democratic-protests/,9076,593,3100,352,0
https://www.washingtonpost.com/news/post-politics/wp/2017/02/06/in-echoes-of-2009-republicans-see-astroturf-in-democratic-protests/,https://www.washingtonpost.com/amphtml/news/post-politics/wp/2017/02/06/in-echoes-of-2009-republicans-see-astroturf-in-democratic-protests/,5562,91,5966,153,1
https://www.washingtonpost.com/news/post-politics/wp/2017/02/06/in-echoes-of-2009-republicans-see-astroturf-in-democratic-protests/,https://www.washingtonpost.com/amphtml/news/post-politics/wp/2017/02/06/in-echoes-of-2009-republicans-see-astroturf-in-democratic-protests/,3353,99,2360,745,2
https://www.washingtonpost.com/news/powerpost/wp/2017/02/06/trumps-first-100-days-ban-in-court-protest-votes-and-fake-news/,https://www.washingtonpost.com/amphtml/news/powerpost/wp/2017/02/06/trumps-first-100-days-ban-in-court-protest-votes-and-fake-news/,5375,1545,1311,452,0
https://www.washingtonpost.com/news/powerpost/wp/2017/02/06/trumps-first-100-days-ban-in-court-protest-votes-and-fake-news/,https://www.washingtonpost.com/amphtml/news/powerpost/wp/2017/02/06/trumps-first-100-days-ban-in-court-protest-votes-and-fake-news/,4929,110,1550,427,1
https://www.washingtonpost.com/news/powerpost/wp/2017/02/06/trumps-first-100-days-ban-in-court-protest-votes-and-fake-news/,https://www.washingtonpost.com/amphtml/news/powerpost/wp/2017/02/06/trumps-first-100-days-ban-in-court-protest-votes-and-fake-news/,4041,92,1002,122,2
https://www.washingtonpost.com/news/post-politics/wp/2017/02/06/here-are-the-78-terrorist-attacks-the-white-house-says-were-largely-under-reported/,https://www.washingtonpost.com/amphtml/news/post-politics/wp/2017/02/06/here-are-the-78-terrorist-attacks-the-white-house-says-were-largely-under-reported/,5865,97,2273,1448,0
https://www.washingtonpost.com/news/post-politics/wp/2017/02/06/here-are-the-78-terrorist-attacks-the-white-house-says-were-largely-under-reported/,https://www.washingtonpost.com/amphtml/news/post-politics/wp/2017/02/06/here-are-the-78-terrorist-attacks-the-white-house-says-were-largely-under-reported/,8511,89,1039,169,1
https://www.washingtonpost.com/news/post-politics/wp/2017/02/06/here-are-the-78-terrorist-attacks-the-white-house-says-were-largely-under-reported/,https://www.washingtonpost.com/amphtml/news/post-politics/wp/2017/02/06/here-are-the-78-terrorist-attacks-the-white-house-says-were-largely-under-reported/,3107,112,1600,164,2
https://www.washingtonpost.com/news/dr-gridlock/wp/2017/02/06/in-illinois-older-drivers-are-tested-more-and-crash-rates-have-dropped/,https://www.washingtonpost.com/amphtml/news/dr-gridlock/wp/2017/02/06/in-illinois-older-drivers-are-tested-more-and-crash-rates-have-dropped/,1131,64,2858,674,0
https://www.washingtonpost.com/news/dr-gridlock/wp/2017/02/06/in-illinois-older-drivers-are-tested-more-and-crash-rates-have-dropped/,https://www.washingtonpost.com/amphtml/news/dr-gridlock/wp/2017/02/06/in-illinois-older-drivers-are-tested-more-and-crash-rates-have-dropped/,5941,1103,1183,121,1
https://www.washingtonpost.com/news/dr-gridlock/wp/2017/02/06/in-illinois-older-drivers-are-tested-more-and-crash-rates-have-dropped/,https://www.washingtonpost.com/amphtml/news/dr-gridlock/wp/2017/02/06/in-illinois-older-drivers-are-tested-more-and-crash-rates-have-dropped/,4826,101,1606,506,2
https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/02/06/lebron-james-did-lebron-james-things-in-cavs-overtime-win-against-the-wizards/,https://www.washingtonpost.com/amphtml/news/dc-sports-bog/wp/2017/02/06/lebron-james-did-lebron-james-things-in-cavs-overtime-win-against-the-wizards/,23326,525,1852,264,0
https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/02/06/lebron-james-did-lebron-james-things-in-cavs-overtime-win-against-the-wizards/,https://www.washingtonpost.com/amphtml/news/dc-sports-bog/wp/2017/02/06/lebron-james-did-lebron-james-things-in-cavs-overtime-win-against-the-wizards/,5119,733,1600,124,1
https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/02/06/lebron-james-did-lebron-james-things-in-cavs-overtime-win-against-the-wizards/,https://www.washingtonpost.com/amphtml/news/dc-sports-bog/wp/2017/02/06/lebron-james-did-lebron-james-things-in-cavs-overtime-win-against-the-wizards/,6195,89,1328,108,2
https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/02/06/with-one-game-the-wizards-cavaliers-rivalry-comes-roaring-back/,https://www.washingtonpost.com/amphtml/news/dc-sports-bog/wp/2017/02/06/with-one-game-the-wizards-cavaliers-rivalry-comes-roaring-back/,6486,601,2233,447,0
https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/02/06/with-one-game-the-wizards-cavaliers-rivalry-comes-roaring-back/,https://www.washingtonpost.com/amphtml/news/dc-sports-bog/wp/2017/02/06/with-one-game-the-wizards-cavaliers-rivalry-comes-roaring-back/,4414,86,4339,453,1
https://www.washingtonpost.com/news/dc-sports-bog/wp/2017/02/06/with-one-game-the-wizards-cavaliers-rivalry-comes-roaring-back/,https://www.washingtonpost.com/amphtml/news/dc-sports-bog/wp/2017/02/06/with-one-game-the-wizards-cavaliers-rivalry-comes-roaring-back/,7927,62,1914,114,2
https://www.washingtonpost.com/news/early-lead/wp/2017/02/06/76ers-jahlil-okafor-reportedly-close-to-being-traded-to-pelicans/,https://www.washingtonpost.com/amphtml/news/early-lead/wp/2017/02/06/76ers-jahlil-okafor-reportedly-close-to-being-traded-to-pelicans/,6399,547,1643,247,0
https://www.washingtonpost.com/news/early-lead/wp/2017/02/06/76ers-jahlil-okafor-reportedly-close-to-being-traded-to-pelicans/,https://www.washingtonpost.com/amphtml/news/early-lead/wp/2017/02/06/76ers-jahlil-okafor-reportedly-close-to-being-traded-to-pelicans/,5277,98,1156,121,1
https://www.washingtonpost.com/news/early-lead/wp/2017/02/06/76ers-jahlil-okafor-reportedly-close-to-being-traded-to-pelicans/,https://www.washingtonpost.com/amphtml/news/early-lead/wp/2017/02/06/76ers-jahlil-okafor-reportedly-close-to-being-traded-to-pelicans/,5983,224,1171,135,2
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/02/06/ford-used-nina-simones-civil-rights-anthem-in-a-super-bowl-ad-and-some-people-are-not-happy/,https://www.washingtonpost.com/amphtml/news/arts-and-entertainment/wp/2017/02/06/ford-used-nina-simones-civil-rights-anthem-in-a-super-bowl-ad-and-some-people-are-not-happy/,6122,558,2212,862,0
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/02/06/ford-used-nina-simones-civil-rights-anthem-in-a-super-bowl-ad-and-some-people-are-not-happy/,https://www.washingtonpost.com/amphtml/news/arts-and-entertainment/wp/2017/02/06/ford-used-nina-simones-civil-rights-anthem-in-a-super-bowl-ad-and-some-people-are-not-happy/,1095,75,2380,791,1
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/02/06/ford-used-nina-simones-civil-rights-anthem-in-a-super-bowl-ad-and-some-people-are-not-happy/,https://www.washingtonpost.com/amphtml/news/arts-and-entertainment/wp/2017/02/06/ford-used-nina-simones-civil-rights-anthem-in-a-super-bowl-ad-and-some-people-are-not-happy/,1422,61,1541,108,2
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/02/06/no-lady-gaga-didnt-really-jump-off-the-roof-live-at-the-super-bowl/,https://www.washingtonpost.com/amphtml/news/arts-and-entertainment/wp/2017/02/06/no-lady-gaga-didnt-really-jump-off-the-roof-live-at-the-super-bowl/,1121,123,1575,316,0
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/02/06/no-lady-gaga-didnt-really-jump-off-the-roof-live-at-the-super-bowl/,https://www.washingtonpost.com/amphtml/news/arts-and-entertainment/wp/2017/02/06/no-lady-gaga-didnt-really-jump-off-the-roof-live-at-the-super-bowl/,4113,522,1281,129,1
https://www.washingtonpost.com/news/arts-and-entertainment/wp/2017/02/06/no-lady-gaga-didnt-really-jump-off-the-roof-live-at-the-super-bowl/,https://www.washingtonpost.com/amphtml/news/arts-and-entertainment/wp/2017/02/06/no-lady-gaga-didnt-really-jump-off-the-roof-live-at-the-super-bowl/,5876,84,1496,139,2
https://www.washingtonpost.com/news/the-switch/wp/2017/02/04/no-the-white-house-is-not-freezing-anti-trump-petitions/,https://www.washingtonpost.com/amphtml/news/the-switch/wp/2017/02/04/no-the-white-house-is-not-freezing-anti-trump-petitions/,4320,1093,2881,260,0
https://www.washingtonpost.com/news/the-switch/wp/2017/02/04/no-the-white-house-is-not-freezing-anti-trump-petitions/,https://www.washingtonpost.com/amphtml/news/the-switch/wp/2017/02/04/no-the-white-house-is-not-freezing-anti-trump-petitions/,3739,99,2882,111,1
https://www.washingtonpost.com/news/the-switch/wp/2017/02/04/no-the-white-house-is-not-freezing-anti-trump-petitions/,https://www.washingtonpost.com/amphtml/news/the-switch/wp/2017/02/04/no-the-white-house-is-not-freezing-anti-trump-petitions/,3747,306,1749,127,2
https://www.washingtonpost.com/news/the-switch/wp/2017/02/03/the-fcc-is-stopping-9-companies-from-providing-subsidized-broadband-to-the-poor/,https://www.washingtonpost.com/amphtml/news/the-switch/wp/2017/02/03/the-fcc-is-stopping-9-companies-from-providing-subsidized-broadband-to-the-poor/,23262,805,4400,322,0
https://www.washingtonpost.com/news/the-switch/wp/2017/02/03/the-fcc-is-stopping-9-companies-from-providing-subsidized-broadband-to-the-poor/,https://www.washingtonpost.com/amphtml/news/the-switch/wp/2017/02/03/the-fcc-is-stopping-9-companies-from-providing-subsidized-broadband-to-the-poor/,36281,1034,2726,111,1
https://www.washingtonpost.com/news/the-switch/wp/2017/02/03/the-fcc-is-stopping-9-companies-from-providing-subsidized-broadband-to-the-poor/,https://www.washingtonpost.com/amphtml/news/the-switch/wp/2017/02/03/the-fcc-is-stopping-9-companies-from-providing-subsidized-broadband-to-the-poor/,5003,99,1720,136,2
https://www.washingtonpost.com/news/wonk/wp/2017/02/06/trump-aides-might-be-considering-a-major-change-to-presidents-maternity-leave-plan/,https://www.washingtonpost.com/amphtml/news/wonk/wp/2017/02/06/trump-aides-might-be-considering-a-major-change-to-presidents-maternity-leave-plan/,3949,830,1498,148,0
https://www.washingtonpost.com/news/wonk/wp/2017/02/06/trump-aides-might-be-considering-a-major-change-to-presidents-maternity-leave-plan/,https://www.washingtonpost.com/amphtml/news/wonk/wp/2017/02/06/trump-aides-might-be-considering-a-major-change-to-presidents-maternity-leave-plan/,4905,96,1412,118,1
https://www.washingtonpost.com/news/wonk/wp/2017/02/06/trump-aides-might-be-considering-a-major-change-to-presidents-maternity-leave-plan/,https://www.washingtonpost.com/amphtml/news/wonk/wp/2017/02/06/trump-aides-might-be-considering-a-major-change-to-presidents-maternity-leave-plan/,2211,62,992,138,2
https://www.washingtonpost.com/news/get-there/wp/2017/02/06/labor-nominee-andrew-puzder-hired-an-undocumented-houseworker/,https://www.washingtonpost.com/amphtml/news/get-there/wp/2017/02/06/labor-nominee-andrew-puzder-hired-an-undocumented-houseworker/,4205,961,1296,299,0
https://www.washingtonpost.com/news/get-there/wp/2017/02/06/labor-nominee-andrew-puzder-hired-an-undocumented-houseworker/,https://www.washingtonpost.com/amphtml/news/get-there/wp/2017/02/06/labor-nominee-andrew-puzder-hired-an-undocumented-houseworker/,4541,91,1878,114,1